ID,Brand,Country,Ad,First.Run,URL,Launch/Pre,ABX.ID,Campaign.Flight.1,Campaign.Flight.2,Campaign.Flight.3,People,Female,Male,Female.Celebrity,Male.Celebrity,Child,Teen,Elderly,Multiple.Ethnicities,Ethnic.Minority,Disability.Representation,Animal,Dog,Cat,Prominent.Animal,Voiceover,Female.Voiceover,Male.Voiceover,Amazon'.in.Voiceover,Products,Prominent.Music,Pop.Culture.Music,Jingle.Appearance,Dancing,Parent-Child.Interation,Dialogue,Animated,Humor,High-arousal.Happiness,Low-arousal.Happiness,Sadness,Prominent.Amazon.Logo,Number.of.Amazon.Logo.Appearance,Smile.Logo,Amazon.Brands,Non-Amazon.Brands,Amazon.App,Amazon.Website,Amazon.Search.Bar,Amazon.Boxes,Amazon.Box.Opening,Amazon.Vans,Amazon.Employee,Amaon.Devices,Start.card,End.card,Number.of.Benefits,Selection.Benefit,Shipping.Benefit,Price.Information,Amazon.Saves.the.Day,Call.to.Action,Disadvantaged,Meaning,Transformation,Mastery,Belonging,Autonomy,Awe,Mix,Benefits,Brand,Clear.Brand,Message.Delivery,Clear,Understood,Reputation,Relevant,See.Again,Like,Dislike,Purchase,Recommend,Branding.Correct.Recall
145,Amazon Alexa,United Kingdom,Alexa - a voice is all you need. (Mount Vesuvius) (Coronavirus),2021-04-12,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-1cv8pXBWMRCWlPfM%2Bak%2Foy0s%2B924oAamk8yF2Z6E-Ru%2Fskr%2FoCKq0gvMblPvZ5g%3D%3D,Launch,9780795,UK_UNLOCK_WORLD_WITH_VOICE_2021Q3,UK_unlock the world with your voice_2021Q2,,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.87 ,0.70 ,0.73 ,0.79 ,0.27 ,0.49 ,0.52 ,0.37 ,0.08 ,0.06 ,0.06 ,0.39 
134,Amazon Alexa,United Kingdom,Alexa - a voice is all you need. (Mount Vesuvius) (Coronavirus),2021-02-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-xk8FLcIN1H%2B%2BKwYr26o2PTq%2BLV4iTCMq4RX77Xw%3D-%2ByKzDvQt0Myp4JqKPyyE7g%3D%3D,Launch,9780795,UK_UNLOCK_WORLD_WITH_VOICE_2021Q1,,,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.87 ,0.70 ,0.73 ,0.79 ,0.27 ,0.49 ,0.52 ,0.37 ,0.08 ,0.06 ,0.06 ,0.39 
136,Amazon Alexa,United States,EXCUSE ME EXCUSE ME WHAT WHAT YEAR IS IT PLEASE,2021-02-13,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-QIu5RLA3h84eb2xYehXla%2BP1Qok2Lhsq%2B4tCLzk%3D-HKnCla7Loqx18kOJmnku6Q%3D%3D,Launch,9823012,US_unlock the world with your voice_2021Q1,,,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.88 ,0.71 ,0.76 ,0.73 ,0.35 ,0.59 ,0.64 ,0.61 ,0.06 ,0.13 ,0.08 ,0.31 
135,Amazon Alexa,Germany,Alexa Comms TV 30,2021-02-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-m9svj9y7qi2yyIo6c%2Bjv2iz161X2RSiqeUSm28w%3D-ixECCfoOn%2FIh6%2BHlPPclrA%3D%3D,Launch,9823347,DE_ode to german_2021Q4,DE_ode to german_2021Q3,DE_ode to german_2021Q1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.86 ,0.67 ,0.75 ,0.72 ,0.28 ,0.55 ,0.56 ,0.40 ,0.11 ,0.15 ,0.16 ,0.27 
132,Amazon,Japan,Wow Deal 30_v20_B,2021-02-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-OwriD7eMmM0Cv38IoqFa%2BOkfGOZSbIIFrVqfIhw%3D-mgA1J2hYzG1Fs5HxGPx9hQ%3D%3D,Launch,9833511,JP Fundamentals Q1'21,,,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.91 ,0.63 ,0.67 ,0.69 ,0.35 ,0.60 ,0.38 ,0.27 ,0.06 ,0.17 ,0.08 ,0.34 
137,Amazon,Japan,Wow Deal 15,2021-02-22,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-6N5sKuKl3E3JQJFKEix6RWdQnGXsTwuneyB%2FS0w%3D-6cGesAaItT0jKHzuaLySMA%3D%3D,Launch,9886547,JP Fundamentals Q1'21,,,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,7,0,4,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0.90 ,0.57 ,0.62 ,0.66 ,0.22 ,0.56 ,0.32 ,0.21 ,0.06 ,0.16 ,0.05 ,0.39 
138,Amazon,Japan,A Man And Online Shopping Website,2021-02-28,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-PwdRpE2ksY%2FZKJbLpP298%2BxoEMI9rjxK%2FB246D40-0fPu1ehb%2BY4oMQODemD6xA%3D%3D,Launch,10030667,JP_seller stories_2021Q2,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0.82 ,0.52 ,0.55 ,0.60 ,0.24 ,0.46 ,0.43 ,0.30 ,0.03 ,0.09 ,0.08 ,0.34 
141,Amazon,Germany,Easter offer,2021-03-22,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-3a0ZY11UVlgJOSlGBr79aQdXV1WYuab3T2yDOC8x-cNAhB1dLAYpdJBKjbF3xiw%3D%3D,Launch,10192439,DE Spring sale Q3'21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,7,1,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.88 ,0.59 ,0.65 ,0.70 ,0.23 ,0.55 ,0.52 ,0.42 ,0.11 ,0.13 ,0.12 ,0.20 
143,Amazon Corporate,United States,"(TEXT) AT AMAZON, WE DON'T JUST THINK BIG, WE DO B",2021-03-29,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-9O4S0R8PggDFeKr8yGZ4BVeCfv857hBX9Dq9AeG%2B-CgRXZO3j6EHhFlQ7RGSDuA%3D%3D,Launch,10223749,US_this is amazon_2021Q1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0.90 ,0.79 ,0.82 ,0.83 ,0.53 ,0.76 ,0.68 ,0.59 ,0.05 ,0.19 ,0.14 ,0.43 
139,Amazon,Japan,Amazon Lead Up Sale,2021-03-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-FheW0Ey3At1%2FAeY7c4rbkA9Bc7o5fbx7rBHN%2FK8V-vE4r88xsHwJ1oCiMZHt%2BlA%3D%3D,Launch,10226191,JP Shinseikatsu Q1'21,,,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.88 ,0.54 ,0.59 ,0.65 ,0.29 ,0.59 ,0.38 ,0.21 ,0.07 ,0.17 ,0.11 ,0.31 
140,Amazon,Japan,Amazon Day of Sale,2021-03-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-UXGqekEU8bTYnmlD5RNWV8rfnwrutmxeGf97E8rr-soHCIsnmxrzXNZpbsuBBWg%3D%3D,Launch,10226192,JP Shinseikatsu Q1'21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.89 ,0.43 ,0.48 ,0.51 ,0.21 ,0.43 ,0.31 ,0.17 ,0.11 ,0.08 ,0.05 ,0.31 
142,Amazon,United Kingdom,Amazon Spring Sale UK,2021-03-22,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-k3EDO2aFmrLlQqbl0mc9bYhn%2FURBCcEVHLpMdy66-XvNE9l7YRtozCqeKwBqV1Q%3D%3D,Launch,10226193,UK_amazon spring sale 2021 live event_2021Q1,,,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.87 ,0.65 ,0.69 ,0.72 ,0.25 ,0.66 ,0.50 ,0.36 ,0.06 ,0.12 ,0.09 ,0.31 
144,Amazon Corporate,France,Toufik,2021-04-08,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-SjEtixOIxrJ35Am3DZiBLSMMvUUq7h55d2y6lzz1-jLy7SMMVO7sn8hBZwyzoZQ%3D%3D,Launch,10624756,FR_this is amazon_2021Q2,,,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,5,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.85 ,0.65 ,0.66 ,0.80 ,0.29 ,0.54 ,0.53 ,0.35 ,0.11 ,0.15 ,0.17 ,0.39 
146,Amazon Alexa,Germany,Speak to me,2021-04-12,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-vUJyklrgewAFoEO68CSQbuza6HY2ALLfNHRWYCOS-7MH2UAokwr8d%2FBoLmpdfRQ%3D%3D,Launch,10680178,DE_ode to german_2021Q4,DE_ode to german_2021Q2,,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0.87 ,0.58 ,0.63 ,0.66 ,0.22 ,0.45 ,0.50 ,0.33 ,0.16 ,0.08 ,0.13 ,0.32 
147,Amazon Prime,United Kingdom,Amazon Prime is £7.99 a month. Tom Clancy's Without Remorse coming soon.,2021-04-19,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-jw3oCMMF95tx5JBTkjeBQ6kCjyexY3BhDESF8kt3-EGgiE7dfFxM%2BJ1UfouBF9Q%3D%3D,Launch,10751626,UK EP XCM x PV Top & Tail Q2'21,,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0.87 ,0.60 ,0.65 ,0.69 ,0.25 ,0.55 ,0.43 ,0.32 ,0.09 ,0.11 ,0.08 ,0.30 
148,Amazon,United States,Compilation Low Prices 30,2021-04-26,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-AZ4AkNCSKX3jeYBEoj6mvGTmh8LXK3uqjO4enk3a-CkxJIt49F5%2FvgGFMbt4B0w%3D%3D,Launch,10850559,US_embrace amazon value_2021Q2,,,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.92 ,0.77 ,0.82 ,0.81 ,0.43 ,0.71 ,0.63 ,0.60 ,0.05 ,0.22 ,0.18 ,0.38 
149,Amazon,France,Low prices,2021-04-26,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-xfbVB7OQpV3%2BtWWeelu25grFwsys0OP3ka33LVUR-eP0b0pvzgZ2aA3Zk09FpBQ%3D%3D,Launch,10868931,FR_core proposition_2021Q2,FR_fundamentals q4_2021Q3,,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,3,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.87 ,0.58 ,0.61 ,0.71 ,0.20 ,0.54 ,0.50 ,0.37 ,0.10 ,0.16 ,0.10 ,0.30 
160,Amazon,Germany,Low Prices,2021-06-29,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-faug9d7bp5POb5wGGj2MAhYIoCeAdudgUZ6otn6k-yBVxBhqXyYSGA%2FV7JnvvxA%3D%3D,Launch,10868931,DE Fundamentals Q2'21 Flight 3,,,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.87 ,0.58 ,0.61 ,0.71 ,0.20 ,0.54 ,0.50 ,0.37 ,0.10 ,0.16 ,0.10 ,0.30 
161,Amazon,France,Low prices,2021-06-30,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-2J6C0%2FJhMoz69asnKj5lGQR1qhpx7fC4hj64%2BUSO-EaznxNNYs7kwsnWvBrl4%2BQ%3D%3D,Launch,10868931,FR_core proposition_2021Q2,,,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.87 ,0.58 ,0.61 ,0.71 ,0.20 ,0.54 ,0.50 ,0.37 ,0.10 ,0.16 ,0.10 ,0.30 
150,Amazon,United Kingdom,"Amazon have low prices anytime, anywhere. (20s)",2021-04-26,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-vc21vRqtYzAzABRDnKQXWhshSoWmSof1%2Fjw4T92Z-DmH1C2wLdBuEMMsFzNSNtQ%3D%3D,Launch,10869049,UK_amazon fundamentals_2021Q2,UK_fundamentals q4_2021Q3,,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.89 ,0.69 ,0.72 ,0.77 ,0.29 ,0.67 ,0.56 ,0.38 ,0.08 ,0.13 ,0.12 ,0.38 
152,Amazon Prime,United States,TWO-HOUR GROCERY DELIVERY WITH PRIME,2021-04-26,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-cB8QlOxXORiIgKUsvjPzeIU4QKkvDZnxoWxhq%2FWX-ZeRohz0LW7NLxCR7QRy7pA%3D%3D,Launch,10891548,US EP Joy Delivered Q2'21,,,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,3,1,0,0,1,0,1,1,0,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.91 ,0.80 ,0.84 ,0.86 ,0.47 ,0.68 ,0.70 ,0.63 ,0.07 ,0.22 ,0.20 ,0.29 
154,Amazon Prime,United Kingdom,"With Amazon Prime for £7.99 a month you get fast delivery and action-packed movies, including Tom Clancy's Without Remorse.",2021-05-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-9fWt7pSQVJL9dwDbl25xFgu%2BGUZFZCxJCTTSv1F0-pMDoYhbvC3nTlbponAQWAQ%3D%3D,Launch,10972575,UK EP XCM x PV Top & Tail Q2'21,,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.87 ,0.66 ,0.68 ,0.73 ,0.24 ,0.54 ,0.50 ,0.34 ,0.09 ,0.09 ,0.08 ,0.35 
153,Amazon Prime,Germany,Exciting stories,2021-04-30,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-4KzauRN11hZtnsAPQGZ0jBZWMODavz5GQ2qwYB7Z-K2wh0p42EjL67FTW3OQ%2FwA%3D%3D,Launch,11134056,DE EP XCM x PV Top & Tail Q2'21,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.88 ,0.58 ,0.63 ,0.70 ,0.18 ,0.52 ,0.45 ,0.40 ,0.12 ,0.13 ,0.13 ,0.35 
155,Amazon Prime,Japan,Amazon Prime TV 30,2021-05-10,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-iOWEeFH8L43RdI8y6b2sN8ENLBN%2FA3S%2FsTkeyFqo-cw4hMBXFmvqWf2YlrAA%2FeQ%3D%3D,Launch,11213570,JP EP Stress Free Convenience Q2'21,JP EP Stress Free Convenience Q3'21,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.75 ,0.39 ,0.46 ,0.46 ,0.28 ,0.46 ,0.40 ,0.31 ,0.07 ,0.13 ,0.08 ,0.30 
157,Amazon Corporate,United States,WELCOME TO MY DEAF FAMILY ONE OF MY FAVORITE PARTS,2021-05-17,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-ykgZSBy4gJb%2BvZ93x6jQJNf1GnHQKfOBUftpw5vT-T%2Fj%2F6IYw9lp9jwhXmvNy3Q%3D%3D,Launch,11519684,US_this is amazon_2021Q2,,,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0.84 ,0.64 ,0.67 ,0.75 ,0.49 ,0.57 ,0.66 ,0.62 ,0.04 ,0.12 ,0.18 ,0.27 
156,Amazon Prime,Germany,Der Boandlkramer Und Die Ewige Liebe,2021-05-15,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-PoFPZokForZ0QmlRhwpUEJDCOo75I65nDM7ODaGX-FhmUryajucUjhu7p8GpC%2BA%3D%3D,Launch,11521000,DE EP XCM x PV Top & Tail Q2'21,,,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.86 ,0.55 ,0.59 ,0.67 ,0.19 ,0.50 ,0.45 ,0.38 ,0.15 ,0.10 ,0.14 ,0.42 
159,Amazon,United States,ONLY SIX PERCENT OF US RETAIL BUSINESSES HAVE A,2021-06-27,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-DZjh3fwF3hFJ8vHFjR7IZS3GzVI9fANrF9Assydt-YLZ7nekP77DrrDC6UtRL3g%3D%3D,Launch,12581396,US_think big do big_2021Q2,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0.91 ,0.73 ,0.77 ,0.80 ,0.40 ,0.60 ,0.61 ,0.55 ,0.10 ,0.11 ,0.13 ,0.30 
164,Amazon,United Kingdom,"[Goats at 10sec] Amazon. Low prices. Anytime, anywhere (Joel Fry)",2021-07-01,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-Nk6loj8T21RZlPY5FCjj%2FfXyt4Spn05RJMjV%2BbzW-u%2BNJyH9KJR03OyeGwiNp1Q%3D%3D,Launch,12637413,UK_fundamentals q3_2021Q2,,,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.86 ,0.67 ,0.71 ,0.74 ,0.32 ,0.67 ,0.54 ,0.37 ,0.07 ,0.14 ,0.10 ,0.40 
165,Amazon,France,Investment in people,2021-07-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-O7FKbBSQNk8VuYqt3%2BfGZZaCcEHIOfDazwqW6nXf-AZj1Sy3bO4OL94DKXzBBMA%3D%3D,Launch,12713365,FR_think big do big_2021Q3,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89 ,0.69 ,0.72 ,0.75 ,0.32 ,0.57 ,0.51 ,0.36 ,0.10 ,0.26 ,0.19 ,0.37 
158,Amazon,Japan,"Workers, People Taking Care Of Plants And Couple On Video Call",2021-06-27,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-ZgCILDp5BUxOwxHrXx477b5kRBkmW1cQu1i8bccq-8xkCElWFXdh4YdT%2BSEqVvw%3D%3D,Launch,12715705,JP_seller stories_2021Q2,,,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0.85 ,0.45 ,0.49 ,0.54 ,0.30 ,0.47 ,0.40 ,0.23 ,0.05 ,0.14 ,0.07 ,0.33 
166,Amazon,Germany,Investing in people,2021-07-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-XoXQCjttbGQyJMtLgSbjR8gyiSGQjUUzXm2%2FTzO7-Kd15Zet8aHAIJIJO0ydAvw%3D%3D,Launch,12736281,DE_think big do big_2021Q3,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.90 ,0.58 ,0.62 ,0.70 ,0.28 ,0.59 ,0.51 ,0.33 ,0.18 ,0.19 ,0.14 ,0.35 
167,Amazon,United Kingdom,Amazon. Every day better.,2021-07-07,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-e2ogTyAR22J6kBv2Harq%2BdZf4ilfJRpEEL%2FPucZS-L7JaQRa9HSNt96tjFlPf4Q%3D%3D,Launch,12736290,UK_this is amazon_2021Q2,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.92 ,0.66 ,0.72 ,0.75 ,0.36 ,0.60 ,0.50 ,0.39 ,0.06 ,0.11 ,0.14 ,0.39 
169,Amazon,United States,OKAY YOU'RE THE NEW KID FIRST IMPRESSIONS ARE,2021-07-10,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-0Zvt3MkQcS3DVyZrSZXz9Tn911nrudIGqum9Re0N-L35zFj2jhKEvTHBvqj0N1Q%3D%3D,Launch,12799032,US_back to school 2021_2021Q3,,,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.94 ,0.71 ,0.75 ,0.82 ,0.40 ,0.57 ,0.59 ,0.57 ,0.04 ,0.17 ,0.19 ,0.38 
170,Amazon,United States,DAY ONE PONYTAIL GAME TIGHT COLOR PENCIL GAME,2021-07-12,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-jiSzV5Jz05qqcoWvfRrlOi0iabBAz%2FxuQDRbE0wl-LizQY1iW8MOv9hrG0LCQ4A%3D%3D,Launch,12825660,US_back to school 2021_2021Q3,,,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0.92 ,0.72 ,0.76 ,0.80 ,0.35 ,0.55 ,0.58 ,0.54 ,0.06 ,0.17 ,0.16 ,0.33 
171,Amazon Alexa,United States,I'VE ALWAYS LOVED YOU SVEN SHANNON I NEVER SAID IT,2021-07-26,https://abx.ocucom.com/apps/MediaPlayer/1.3.5/www/?adkey=PTK-1.0-K1TQgc4tlwkCNq8ae9A7fxQ5TQqJa3Z1ZgE1LQoS-zyI8%2F%2FxWT1HoL4BSHtD%2BQQ%3D%3D,Launch,13053921,US_UNLOCK_WORLD_WITH_VOICE_2021Q3,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.89 ,0.77 ,0.80 ,0.82 ,0.42 ,0.69 ,0.66 ,0.61 ,0.08 ,0.20 ,0.22 ,0.30 
